,disclosure_year,disclosure_date,transaction_date,owner,ticker,asset_description,type,amount,representative,district,cap_gains_over_200_usd
10949,2022,09/09/2022,2022-07-08,,--,Triborough Brdg NY 5% 05/15/37,purchase,"$50,001 - $100,000",Hon. Christopher L. Jacobs,NY27,False
10950,2022,09/09/2022,2022-08-17,,USBI,United Bankshares Inc,sale_full,"$1,001 - $15,000",Hon. Christopher L. Jacobs,NY27,False
10951,2022,09/09/2022,2022-07-05,,--,Utah ST 5% 07/01/30,sale_full,"$50,001 - $100,000",Hon. Christopher L. Jacobs,NY27,False
10952,2022,09/09/2022,2022-07-18,,VTNR,Vertex Energy Inc,purchase,"$1,001 - $15,000",Hon. Christopher L. Jacobs,NY27,False
10953,2022,09/09/2022,2022-07-18,,VTRSV,Viatris Inc. - Common Stock When Issued,sale_full,"$1,001 - $15,000",Hon. Christopher L. Jacobs,NY27,False
10954,2022,09/09/2022,2022-07-14,,--,Virginia College 5% 02/01/29,sale_full,"$50,001 - $100,000",Hon. Christopher L. Jacobs,NY27,False
10973,2021,07/08/2021,2021-05-26,,FFG,FBL Financial Group Inc,sale_full,"$1,001 - $15,000",Hon. Christopher L. Jacobs,NY27,False
12790,2021,12/02/2021,2021-10-20,,--,Central Puget WA 5% Due 11/01/2031,purchase,"$15,001 - $50,000",Hon. Christopher L. Jacobs,NY27,False
15257,2021,09/14/2021,2021-08-05,,--,New York City NY Transitional 5% 11/01/2027 DD 08/17/21,purchase,"$15,001 - $50,000",Hon. Christopher L. Jacobs,NY27,False
15258,2021,09/14/2021,2021-08-03,,--,New York St Dorm Auth Sales Tx 5% 03/15/2026 DD 09/29/16,sale_full,"$15,001 - $50,000",Hon. Christopher L. Jacobs,NY27,False
